dateRep;cases;deaths;countryterritoryCode;popData2018
05/04/2020;206;14;EGY;98423595
04/04/2020;0;0;EGY;98423595
03/04/2020;69;6;EGY;98423595
02/04/2020;54;5;EGY;98423595
01/04/2020;47;1;EGY;98423595
31/03/2020;33;4;EGY;98423595
30/03/2020;40;6;EGY;98423595
29/03/2020;41;6;EGY;98423595
28/03/2020;39;3;EGY;98423595
27/03/2020;14;0;EGY;98423595
26/03/2020;76;2;EGY;98423595
25/03/2020;39;5;EGY;98423595
24/03/2020;33;4;EGY;98423595
23/03/2020;9;2;EGY;98423595
22/03/2020;29;1;EGY;98423595
21/03/2020;46;1;EGY;98423595
20/03/2020;14;0;EGY;98423595
19/03/2020;30;2;EGY;98423595
18/03/2020;40;2;EGY;98423595
17/03/2020;16;0;EGY;98423595
16/03/2020;17;0;EGY;98423595
15/03/2020;0;0;EGY;98423595
14/03/2020;13;0;EGY;98423595
13/03/2020;20;1;EGY;98423595
12/03/2020;1;0;EGY;98423595
11/03/2020;4;0;EGY;98423595
10/03/2020;6;0;EGY;98423595
09/03/2020;34;1;EGY;98423595
07/03/2020;12;0;EGY;98423595
06/03/2020;1;0;EGY;98423595
02/03/2020;1;0;EGY;98423595
01/03/2020;0;0;EGY;98423595
29/02/2020;0;0;EGY;98423595
28/02/2020;0;0;EGY;98423595
27/02/2020;0;0;EGY;98423595
26/02/2020;0;0;EGY;98423595
25/02/2020;0;0;EGY;98423595
24/02/2020;0;0;EGY;98423595
23/02/2020;0;0;EGY;98423595
22/02/2020;0;0;EGY;98423595
21/02/2020;0;0;EGY;98423595
20/02/2020;0;0;EGY;98423595
19/02/2020;0;0;EGY;98423595
18/02/2020;0;0;EGY;98423595
17/02/2020;0;0;EGY;98423595
16/02/2020;0;0;EGY;98423595
15/02/2020;1;0;EGY;98423595
14/02/2020;0;0;EGY;98423595
13/02/2020;0;0;EGY;98423595
12/02/2020;0;0;EGY;98423595
11/02/2020;0;0;EGY;98423595
10/02/2020;0;0;EGY;98423595
09/02/2020;0;0;EGY;98423595
08/02/2020;0;0;EGY;98423595
07/02/2020;0;0;EGY;98423595
06/02/2020;0;0;EGY;98423595
05/02/2020;0;0;EGY;98423595
04/02/2020;0;0;EGY;98423595
03/02/2020;0;0;EGY;98423595
02/02/2020;0;0;EGY;98423595
01/02/2020;0;0;EGY;98423595
31/01/2020;0;0;EGY;98423595
30/01/2020;0;0;EGY;98423595
29/01/2020;0;0;EGY;98423595
28/01/2020;0;0;EGY;98423595
27/01/2020;0;0;EGY;98423595
26/01/2020;0;0;EGY;98423595
25/01/2020;0;0;EGY;98423595
24/01/2020;0;0;EGY;98423595
23/01/2020;0;0;EGY;98423595
22/01/2020;0;0;EGY;98423595
21/01/2020;0;0;EGY;98423595
20/01/2020;0;0;EGY;98423595
19/01/2020;0;0;EGY;98423595
18/01/2020;0;0;EGY;98423595
17/01/2020;0;0;EGY;98423595
16/01/2020;0;0;EGY;98423595
15/01/2020;0;0;EGY;98423595
14/01/2020;0;0;EGY;98423595
13/01/2020;0;0;EGY;98423595
12/01/2020;0;0;EGY;98423595
11/01/2020;0;0;EGY;98423595
10/01/2020;0;0;EGY;98423595
09/01/2020;0;0;EGY;98423595
08/01/2020;0;0;EGY;98423595
07/01/2020;0;0;EGY;98423595
06/01/2020;0;0;EGY;98423595
05/01/2020;0;0;EGY;98423595
04/01/2020;0;0;EGY;98423595
03/01/2020;0;0;EGY;98423595
02/01/2020;0;0;EGY;98423595
01/01/2020;0;0;EGY;98423595
31/12/2019;0;0;EGY;98423595
17/05/2020;0;1;SLV;6420744
16/05/2020;55;2;SLV;6420744
15/05/2020;98;3;SLV;6420744
14/05/2020;75;0;SLV;6420744
13/05/2020;39;2;SLV;6420744
12/05/2020;40;1;SLV;6420744
11/05/2020;69;0;SLV;6420744
10/05/2020;105;1;SLV;6420744
09/05/2020;89;1;SLV;6420744
08/05/2020;0;0;SLV;6420744
07/05/2020;108;1;SLV;6420744
06/05/2020;0;1;SLV;6420744
05/05/2020;32;1;SLV;6420744
04/05/2020;109;1;SLV;6420744
03/05/2020;0;1;SLV;6420744
02/05/2020;22;0;SLV;6420744
01/05/2020;47;1;SLV;6420744
30/04/2020;32;0;SLV;6420744
29/04/2020;22;1;SLV;6420744
28/04/2020;25;0;SLV;6420744
27/04/2020;0;0;SLV;6420744
26/04/2020;37;0;SLV;6420744
25/04/2020;11;0;SLV;6420744
24/04/2020;13;0;SLV;6420744
23/04/2020;12;1;SLV;6420744
22/04/2020;7;0;SLV;6420744
21/04/2020;17;0;SLV;6420744
20/04/2020;11;0;SLV;6420744
19/04/2020;13;0;SLV;6420744
18/04/2020;13;1;SLV;6420744
17/04/2020;5;0;SLV;6420744
16/04/2020;0;0;SLV;6420744
15/04/2020;10;0;SLV;6420744
14/04/2020;24;0;SLV;6420744
13/04/2020;7;0;SLV;6420744
12/04/2020;0;0;SLV;6420744
11/04/2020;1;0;SLV;6420744
10/04/2020;14;1;SLV;6420744
09/04/2020;25;1;SLV;6420744
08/04/2020;0;0;SLV;6420744
07/04/2020;9;1;SLV;6420744
06/04/2020;7;0;SLV;6420744
05/04/2020;6;0;SLV;6420744
04/04/2020;10;1;SLV;6420744
03/04/2020;5;0;SLV;6420744
02/04/2020;9;1;SLV;6420744
01/04/2020;0;1;SLV;6420744
31/03/2020;2;0;SLV;6420744
30/03/2020;11;0;SLV;6420744
29/03/2020;6;0;SLV;6420744
28/03/2020;0;0;SLV;6420744
27/03/2020;0;0;SLV;6420744
26/03/2020;4;0;SLV;6420744
25/03/2020;4;0;SLV;6420744
24/03/2020;2;0;SLV;6420744
23/03/2020;0;0;SLV;6420744
22/03/2020;0;0;SLV;6420744
21/03/2020;2;0;SLV;6420744
20/03/2020;0;0;SLV;6420744
19/03/2020;1;0;SLV;6420744
17/05/2020;0;0;GNQ;1308974
16/05/2020;0;0;GNQ;1308974
15/05/2020;72;1;GNQ;1308974
14/05/2020;83;2;GNQ;1308974
13/05/2020;0;0;GNQ;1308974
12/05/2020;0;0;GNQ;1308974
11/05/2020;0;0;GNQ;1308974
10/05/2020;0;0;GNQ;1308974
09/05/2020;0;0;GNQ;1308974
08/05/2020;0;0;GNQ;1308974
07/05/2020;0;0;GNQ;1308974
06/05/2020;124;2;GNQ;1308974
05/05/2020;0;1;GNQ;1308974
04/05/2020;0;0;GNQ;1308974
03/05/2020;0;0;GNQ;1308974
02/05/2020;0;0;GNQ;1308974
01/05/2020;0;0;GNQ;1308974
30/04/2020;0;0;GNQ;1308974
29/04/2020;57;0;GNQ;1308974
28/04/2020;0;0;GNQ;1308974
27/04/2020;44;0;GNQ;1308974
26/04/2020;2;0;GNQ;1308974
25/04/2020;128;0;GNQ;1308974
24/04/2020;1;1;GNQ;1308974
23/04/2020;4;0;GNQ;1308974
22/04/2020;0;0;GNQ;1308974
21/04/2020;0;0;GNQ;1308974
20/04/2020;0;0;GNQ;1308974
19/04/2020;0;0;GNQ;1308974
18/04/2020;28;0;GNQ;1308974
17/04/2020;0;0;GNQ;1308974
16/04/2020;10;0;GNQ;1308974
15/04/2020;20;0;GNQ;1308974
14/04/2020;0;0;GNQ;1308974
13/04/2020;3;0;GNQ;1308974
12/04/2020;0;0;GNQ;1308974
11/04/2020;0;0;GNQ;1308974
10/04/2020;0;0;GNQ;1308974
09/04/2020;2;0;GNQ;1308974
08/04/2020;0;0;GNQ;1308974
07/04/2020;0;0;GNQ;1308974
06/04/2020;0;0;GNQ;1308974
05/04/2020;0;0;GNQ;1308974
04/04/2020;1;0;GNQ;1308974
03/04/2020;0;0;GNQ;1308974
02/04/2020;0;0;GNQ;1308974
01/04/2020;1;0;GNQ;1308974
31/03/2020;0;0;GNQ;1308974
30/03/2020;1;0;GNQ;1308974
29/03/2020;0;0;GNQ;1308974
28/03/2020;1;0;GNQ;1308974
27/03/2020;1;0;GNQ;1308974
26/03/2020;2;0;GNQ;1308974
25/03/2020;0;0;GNQ;1308974
24/03/2020;3;0;GNQ;1308974
23/03/2020;0;0;GNQ;1308974
22/03/2020;2;0;GNQ;1308974
21/03/2020;0;0;GNQ;1308974
20/03/2020;1;0;GNQ;1308974
19/03/2020;2;0;GNQ;1308974
18/03/2020;0;0;GNQ;1308974
17/03/2020;0;0;GNQ;1308974
16/03/2020;0;0;GNQ;1308974
15/03/2020;1;0;GNQ;1308974
17/05/2020;0;0;ERI;
16/05/2020;0;0;ERI;
15/05/2020;0;0;ERI;
14/05/2020;0;0;ERI;
13/05/2020;0;0;ERI;
12/05/2020;0;0;ERI;
11/05/2020;0;0;ERI;
10/05/2020;0;0;ERI;
09/05/2020;0;0;ERI;
08/05/2020;0;0;ERI;
07/05/2020;0;0;ERI;
06/05/2020;0;0;ERI;
05/05/2020;0;0;ERI;
04/05/2020;0;0;ERI;
03/05/2020;0;0;ERI;
02/05/2020;0;0;ERI;
01/05/2020;0;0;ERI;
30/04/2020;0;0;ERI;
29/04/2020;0;0;ERI;
28/04/2020;0;0;ERI;
27/04/2020;0;0;ERI;
26/04/2020;0;0;ERI;
25/04/2020;0;0;ERI;
24/04/2020;0;0;ERI;
23/04/2020;0;0;ERI;
22/04/2020;0;0;ERI;
21/04/2020;0;0;ERI;
20/04/2020;4;0;ERI;
19/04/2020;0;0;ERI;
18/04/2020;0;0;ERI;
17/04/2020;0;0;ERI;
16/04/2020;0;0;ERI;
15/04/2020;1;0;ERI;
14/04/2020;0;0;ERI;
13/04/2020;0;0;ERI;
12/04/2020;0;0;ERI;
11/04/2020;1;0;ERI;
10/04/2020;0;0;ERI;
09/04/2020;2;0;ERI;
08/04/2020;0;0;ERI;
07/04/2020;2;0;ERI;
06/04/2020;0;0;ERI;
05/04/2020;7;0;ERI;
04/04/2020;0;0;ERI;
03/04/2020;4;0;ERI;
02/04/2020;3;0;ERI;
01/04/2020;3;0;ERI;
31/03/2020;0;0;ERI;
30/03/2020;6;0;ERI;
29/03/2020;0;0;ERI;
28/03/2020;0;0;ERI;
27/03/2020;2;0;ERI;
26/03/2020;3;0;ERI;
25/03/2020;0;0;ERI;
24/03/2020;0;0;ERI;
23/03/2020;0;0;ERI;
22/03/2020;1;0;ERI;
17/05/2020;4;0;EST;1320884
16/05/2020;8;1;EST;1320884
15/05/2020;7;1;EST;1320884
14/05/2020;5;0;EST;1320884
13/05/2020;5;0;EST;1320884
12/05/2020;2;1;EST;1320884
11/05/2020;6;0;EST;1320884
10/05/2020;8;4;EST;1320884
09/05/2020;5;0;EST;1320884
08/05/2020;7;1;EST;1320884
07/05/2020;2;0;EST;1320884
06/05/2020;8;0;EST;1320884
05/05/2020;3;0;EST;1320884
04/05/2020;1;2;EST;1320884
03/05/2020;5;1;EST;1320884
02/05/2020;5;0;EST;1320884
01/05/2020;23;2;EST;1320884
30/04/2020;6;0;EST;1320884
29/04/2020;13;0;EST;1320884
28/04/2020;4;1;EST;1320884
27/04/2020;8;3;EST;1320884
26/04/2020;30;0;EST;1320884
25/04/2020;13;1;EST;1320884
24/04/2020;33;1;EST;1320884
23/04/2020;7;1;EST;1320884
22/04/2020;17;3;EST;1320884
21/04/2020;7;0;EST;1320884
20/04/2020;16;2;EST;1320884
19/04/2020;53;0;EST;1320884
18/04/2020;25;2;EST;1320884
17/04/2020;32;1;EST;1320884
16/04/2020;29;4;EST;1320884
15/04/2020;41;3;EST;1320884
14/04/2020;23;3;EST;1320884
13/04/2020;5;1;EST;1320884
12/04/2020;46;0;EST;1320884
11/04/2020;51;0;EST;1320884
10/04/2020;22;0;EST;1320884
09/04/2020;36;3;EST;1320884
08/04/2020;41;2;EST;1320884
07/04/2020;11;4;EST;1320884
06/04/2020;79;2;EST;1320884
05/04/2020;57;1;EST;1320884
04/04/2020;103;1;EST;1320884
03/04/2020;79;6;EST;1320884
02/04/2020;34;1;EST;1320884
01/04/2020;30;1;EST;1320884
31/03/2020;36;0;EST;1320884
30/03/2020;39;2;EST;1320884
29/03/2020;65;0;EST;1320884
28/03/2020;37;0;EST;1320884
27/03/2020;134;0;EST;1320884
26/03/2020;35;1;EST;1320884
25/03/2020;17;0;EST;1320884
24/03/2020;26;0;EST;1320884
23/03/2020;20;0;EST;1320884
22/03/2020;23;0;EST;1320884
21/03/2020;16;0;EST;1320884
20/03/2020;9;0;EST;1320884
19/03/2020;33;0;EST;1320884
18/03/2020;20;0;EST;1320884
17/03/2020;34;0;EST;1320884
16/03/2020;56;0;EST;1320884
15/03/2020;36;0;EST;1320884
14/03/2020;52;0;EST;1320884
13/03/2020;11;0;EST;1320884
12/03/2020;3;0;EST;1320884
11/03/2020;3;0;EST;1320884
07/03/2020;5;0;EST;1320884
06/03/2020;3;0;EST;1320884
04/03/2020;1;0;EST;1320884
02/03/2020;0;0;EST;1320884
01/03/2020;0;0;EST;1320884
29/02/2020;0;0;EST;1320884
28/02/2020;1;0;EST;1320884
27/02/2020;0;0;EST;1320884
26/02/2020;0;0;EST;1320884
25/02/2020;0;0;EST;1320884
24/02/2020;0;0;EST;1320884
23/02/2020;0;0;EST;1320884
22/02/2020;0;0;EST;1320884
21/02/2020;0;0;EST;1320884
20/02/2020;0;0;EST;1320884
19/02/2020;0;0;EST;1320884
18/02/2020;0;0;EST;1320884
17/02/2020;0;0;EST;1320884
16/02/2020;0;0;EST;1320884
15/02/2020;0;0;EST;1320884
14/02/2020;0;0;EST;1320884
13/02/2020;0;0;EST;1320884
12/02/2020;0;0;EST;1320884
11/02/2020;0;0;EST;1320884
10/02/2020;0;0;EST;1320884
09/02/2020;0;0;EST;1320884
08/02/2020;0;0;EST;1320884
07/02/2020;0;0;EST;1320884
06/02/2020;0;0;EST;1320884
05/02/2020;0;0;EST;1320884
04/02/2020;0;0;EST;1320884
03/02/2020;0;0;EST;1320884
02/02/2020;0;0;EST;1320884
01/02/2020;0;0;EST;1320884
31/01/2020;0;0;EST;1320884
30/01/2020;0;0;EST;1320884
29/01/2020;0;0;EST;1320884
28/01/2020;0;0;EST;1320884
27/01/2020;0;0;EST;1320884
26/01/2020;0;0;EST;1320884
25/01/2020;0;0;EST;1320884
24/01/2020;0;0;EST;1320884
23/01/2020;0;0;EST;1320884
22/01/2020;0;0;EST;1320884
21/01/2020;0;0;EST;1320884
20/01/2020;0;0;EST;1320884
19/01/2020;0;0;EST;1320884
18/01/2020;0;0;EST;1320884
17/01/2020;0;0;EST;1320884
16/01/2020;0;0;EST;1320884
15/01/2020;0;0;EST;1320884
14/01/2020;0;0;EST;1320884
13/01/2020;0;0;EST;1320884
12/01/2020;0;0;EST;1320884
11/01/2020;0;0;EST;1320884
10/01/2020;0;0;EST;1320884
09/01/2020;0;0;EST;1320884
08/01/2020;0;0;EST;1320884
07/01/2020;0;0;EST;1320884
06/01/2020;0;0;EST;1320884
05/01/2020;0;0;EST;1320884
04/01/2020;0;0;EST;1320884
03/01/2020;0;0;EST;1320884
02/01/2020;0;0;EST;1320884
01/01/2020;0;0;EST;1320884
31/12/2019;0;0;EST;1320884
17/05/2020;12;0;SWZ;1367000
16/05/2020;3;0;SWZ;1367000
15/05/2020;0;0;SWZ;1367000
14/05/2020;3;0;SWZ;1367000
13/05/2020;9;0;SWZ;1367000
12/05/2020;3;0;SWZ;1367000
11/05/2020;9;0;SWZ;1367000
10/05/2020;4;0;SWZ;1367000
09/05/2020;6;0;SWZ;1367000
08/05/2020;30;0;SWZ;1367000
07/05/2020;7;1;SWZ;1367000
06/05/2020;0;0;SWZ;1367000
05/05/2020;4;0;SWZ;1367000
04/05/2020;4;0;SWZ;1367000
03/05/2020;2;0;SWZ;1367000
02/05/2020;6;0;SWZ;1367000
01/05/2020;9;0;SWZ;1367000
30/04/2020;20;0;SWZ;1367000
29/04/2020;6;0;SWZ;1367000
28/04/2020;6;0;SWZ;1367000
27/04/2020;19;0;SWZ;1367000
26/04/2020;0;0;SWZ;1367000
25/04/2020;8;0;SWZ;1367000
24/04/2020;1;0;SWZ;1367000
23/04/2020;7;0;SWZ;1367000
22/04/2020;0;0;SWZ;1367000
21/04/2020;2;0;SWZ;1367000
20/04/2020;3;0;SWZ;1367000
19/04/2020;0;0;SWZ;1367000
18/04/2020;3;1;SWZ;1367000
17/04/2020;0;0;SWZ;1367000
16/04/2020;1;0;SWZ;1367000
15/04/2020;0;0;SWZ;1367000
14/04/2020;1;0;SWZ;1367000
13/04/2020;0;0;SWZ;1367000
12/04/2020;2;0;SWZ;1367000
11/04/2020;0;0;SWZ;1367000
10/04/2020;0;0;SWZ;1367000
09/04/2020;2;0;SWZ;1367000
08/04/2020;0;0;SWZ;1367000
07/04/2020;1;0;SWZ;1367000
06/04/2020;0;0;SWZ;1367000
05/04/2020;0;0;SWZ;1367000
04/04/2020;0;0;SWZ;1367000
03/04/2020;0;0;SWZ;1367000
02/04/2020;0;0;SWZ;1367000
01/04/2020;0;0;SWZ;1367000
31/03/2020;0;0;SWZ;1367000
30/03/2020;0;0;SWZ;1367000
29/03/2020;0;0;SWZ;1367000
28/03/2020;3;0;SWZ;1367000
27/03/2020;2;0;SWZ;1367000
26/03/2020;0;0;SWZ;1367000
25/03/2020;0;0;SWZ;1367000
24/03/2020;0;0;SWZ;1367000
23/03/2020;3;0;SWZ;1367000
22/03/2020;0;0;SWZ;1367000
21/03/2020;0;0;SWZ;1367000
20/03/2020;0;0;SWZ;1367000
19/03/2020;0;0;SWZ;1367000
18/03/2020;0;0;SWZ;1367000
17/03/2020;0;0;SWZ;1367000
16/03/2020;0;0;SWZ;1367000
15/03/2020;1;0;SWZ;1367000
17/05/2020;19;0;ETH;109224559
16/05/2020;15;0;ETH;109224559
15/05/2020;9;0;ETH;109224559
14/05/2020;2;0;ETH;109224559
13/05/2020;11;0;ETH;109224559
12/05/2020;11;0;ETH;109224559
11/05/2020;29;0;ETH;109224559
10/05/2020;16;1;ETH;109224559
09/05/2020;3;0;ETH;109224559
08/05/2020;29;0;ETH;109224559
07/05/2020;17;0;ETH;109224559
06/05/2020;5;1;ETH;109224559
05/05/2020;5;0;ETH;109224559
04/05/2020;2;0;ETH;109224559
03/05/2020;0;0;ETH;109224559
02/05/2020;2;0;ETH;109224559
01/05/2020;1;0;ETH;109224559
30/04/2020;4;0;ETH;109224559
29/04/2020;2;0;ETH;109224559
28/04/2020;1;0;ETH;109224559
27/04/2020;1;0;ETH;109224559
26/04/2020;5;0;ETH;109224559
25/04/2020;1;0;ETH;109224559
24/04/2020;0;0;ETH;109224559
23/04/2020;2;0;ETH;109224559
22/04/2020;3;0;ETH;109224559
21/04/2020;3;0;ETH;109224559
20/04/2020;3;0;ETH;109224559
19/04/2020;9;0;ETH;109224559
18/04/2020;4;0;ETH;109224559
17/04/2020;7;0;ETH;109224559
16/04/2020;3;0;ETH;109224559
15/04/2020;8;0;ETH;109224559
14/04/2020;3;0;ETH;109224559
13/04/2020;2;0;ETH;109224559
12/04/2020;4;1;ETH;109224559
11/04/2020;9;0;ETH;109224559
10/04/2020;1;0;ETH;109224559
09/04/2020;3;0;ETH;109224559
08/04/2020;8;0;ETH;109224559
07/04/2020;1;0;ETH;109224559
06/04/2020;5;2;ETH;109224559
05/04/2020;3;0;ETH;109224559
04/04/2020;6;0;ETH;109224559
03/04/2020;0;0;ETH;109224559
02/04/2020;4;0;ETH;109224559
01/04/2020;2;0;ETH;109224559
31/03/2020;7;0;ETH;109224559
30/03/2020;0;0;ETH;109224559
29/03/2020;0;0;ETH;109224559
28/03/2020;4;0;ETH;109224559
27/03/2020;0;0;ETH;109224559
26/03/2020;1;0;ETH;109224559
25/03/2020;0;0;ETH;109224559
24/03/2020;0;0;ETH;109224559
23/03/2020;2;0;ETH;109224559
22/03/2020;0;0;ETH;109224559
21/03/2020;2;0;ETH;109224559
20/03/2020;1;0;ETH;109224559
19/03/2020;1;0;ETH;109224559
18/03/2020;0;0;ETH;109224559
17/03/2020;1;0;ETH;109224559
16/03/2020;3;0;ETH;109224559
15/03/2020;0;0;ETH;109224559
14/03/2020;1;0;ETH;109224559
17/05/2020;0;0;;
16/05/2020;0;0;;
15/05/2020;0;0;;
14/05/2020;0;0;;
13/05/2020;0;0;;
12/05/2020;0;0;;
11/05/2020;0;0;;
10/05/2020;0;0;;
09/05/2020;0;0;;
08/05/2020;0;0;;
07/05/2020;0;0;;
06/05/2020;0;0;;
05/05/2020;0;0;;
04/05/2020;0;0;;
03/05/2020;0;0;;
02/05/2020;0;0;;
01/05/2020;0;0;;
30/04/2020;0;0;;
29/04/2020;0;0;;
28/04/2020;0;0;;
27/04/2020;0;0;;
26/04/2020;1;0;;
25/04/2020;0;0;;
24/04/2020;0;0;;
23/04/2020;0;0;;
22/04/2020;1;0;;
21/04/2020;0;0;;
20/04/2020;0;0;;
19/04/2020;0;0;;
18/04/2020;0;0;;
17/04/2020;0;0;;
16/04/2020;0;0;;
15/04/2020;6;0;;
14/04/2020;0;0;;
13/04/2020;0;0;;
12/04/2020;0;0;;
11/04/2020;0;0;;
10/04/2020;0;0;;
09/04/2020;0;0;;
08/04/2020;3;0;;
07/04/2020;0;0;;
06/04/2020;1;0;;
05/04/2020;0;0;;
04/04/2020;1;0;;
17/05/2020;0;0;FRO;48497
16/05/2020;0;0;FRO;48497
15/05/2020;0;0;FRO;48497
14/05/2020;0;0;FRO;48497
13/05/2020;0;0;FRO;48497
12/05/2020;0;0;FRO;48497
11/05/2020;0;0;FRO;48497
10/05/2020;0;0;FRO;48497
09/05/2020;0;0;FRO;48497
08/05/2020;0;0;FRO;48497
07/05/2020;0;0;FRO;48497
06/05/2020;0;0;FRO;48497
05/05/2020;0;0;FRO;48497
04/05/2020;0;0;FRO;48497
03/05/2020;0;0;FRO;48497
02/05/2020;0;0;FRO;48497
01/05/2020;0;0;FRO;48497
30/04/2020;0;0;FRO;48497
29/04/2020;0;0;FRO;48497
28/04/2020;0;0;FRO;48497
27/04/2020;0;0;FRO;48497
26/04/2020;0;0;FRO;48497
25/04/2020;0;0;FRO;48497
24/04/2020;2;0;FRO;48497
23/04/2020;0;0;FRO;48497
22/04/2020;0;0;FRO;48497
21/04/2020;0;0;FRO;48497
20/04/2020;1;0;FRO;48497
19/04/2020;0;0;FRO;48497
18/04/2020;0;0;FRO;48497
17/04/2020;0;0;FRO;48497
16/04/2020;0;0;FRO;48497
15/04/2020;0;0;FRO;48497
14/04/2020;0;0;FRO;48497
13/04/2020;0;0;FRO;48497
12/04/2020;0;0;FRO;48497
11/04/2020;0;0;FRO;48497
10/04/2020;0;0;FRO;48497
09/04/2020;0;0;FRO;48497
08/04/2020;1;0;FRO;48497
07/04/2020;2;0;FRO;48497
06/04/2020;0;0;FRO;48497
05/04/2020;2;0;FRO;48497
04/04/2020;2;0;FRO;48497
03/04/2020;4;0;FRO;48497
02/04/2020;4;0;FRO;48497
01/04/2020;1;0;FRO;48497
31/03/2020;9;0;FRO;48497
30/03/2020;4;0;FRO;48497
29/03/2020;11;0;FRO;48497
28/03/2020;4;0;FRO;48497
27/03/2020;8;0;FRO;48497
26/03/2020;10;0;FRO;48497
25/03/2020;4;0;FRO;48497
24/03/2020;3;0;FRO;48497
23/03/2020;23;0;FRO;48497
22/03/2020;12;0;FRO;48497
21/03/2020;8;0;FRO;48497
20/03/2020;72;0;FRO;48497
17/05/2020;0;0;FJI;883483
16/05/2020;0;0;FJI;883483
15/05/2020;0;0;FJI;883483
14/05/2020;0;0;FJI;883483
13/05/2020;0;0;FJI;883483
12/05/2020;0;0;FJI;883483
11/05/2020;0;0;FJI;883483
10/05/2020;0;0;FJI;883483
09/05/2020;0;0;FJI;883483
08/05/2020;0;0;FJI;883483
07/05/2020;0;0;FJI;883483
06/05/2020;0;0;FJI;883483
05/05/2020;0;0;FJI;883483
04/05/2020;0;0;FJI;883483
03/05/2020;0;0;FJI;883483
02/05/2020;0;0;FJI;883483
01/05/2020;0;0;FJI;883483
30/04/2020;0;0;FJI;883483
29/04/2020;0;0;FJI;883483
28/04/2020;0;0;FJI;883483
27/04/2020;0;0;FJI;883483
26/04/2020;0;0;FJI;883483
25/04/2020;0;0;FJI;883483
24/04/2020;0;0;FJI;883483
23/04/2020;0;0;FJI;883483
22/04/2020;0;0;FJI;883483
21/04/2020;1;0;FJI;883483
20/04/2020;0;0;FJI;883483
19/04/2020;0;0;FJI;883483
18/04/2020;0;0;FJI;883483
17/04/2020;1;0;FJI;883483
16/04/2020;0;0;FJI;883483
15/04/2020;0;0;FJI;883483
14/04/2020;0;0;FJI;883483
13/04/2020;0;0;FJI;883483
12/04/2020;0;0;FJI;883483
11/04/2020;1;0;FJI;883483
10/04/2020;0;0;FJI;883483
09/04/2020;0;0;FJI;883483
08/04/2020;1;0;FJI;883483
07/04/2020;0;0;FJI;883483
06/04/2020;2;0;FJI;883483
05/04/2020;0;0;FJI;883483
04/04/2020;5;0;FJI;883483
03/04/2020;0;0;FJI;883483
02/04/2020;2;0;FJI;883483
01/04/2020;0;0;FJI;883483
31/03/2020;0;0;FJI;883483
30/03/2020;0;0;FJI;883483
29/03/2020;0;0;FJI;883483
28/03/2020;0;0;FJI;883483
27/03/2020;0;0;FJI;883483
26/03/2020;0;0;FJI;883483
25/03/2020;1;0;FJI;883483
24/03/2020;1;0;FJI;883483
23/03/2020;1;0;FJI;883483
22/03/2020;1;0;FJI;883483
21/03/2020;0;0;FJI;883483
20/03/2020;1;0;FJI;883483
17/05/2020;58;4;FIN;5518050
16/05/2020;83;6;FIN;5518050
15/05/2020;91;3;FIN;5518050
14/05/2020;51;9;FIN;5518050
13/05/2020;19;4;FIN;5518050
12/05/2020;22;4;FIN;5518050
11/05/2020;82;2;FIN;5518050
10/05/2020;142;5;FIN;5518050
09/05/2020;65;5;FIN;5518050
08/05/2020;100;3;FIN;5518050
07/05/2020;161;6;FIN;5518050
06/05/2020;85;6;FIN;5518050
05/05/2020;73;10;FIN;5518050
04/05/2020;75;10;FIN;5518050
03/05/2020;128;2;FIN;5518050
02/05/2020;56;7;FIN;5518050
01/05/2020;89;5;FIN;5518050
30/04/2020;166;7;FIN;5518050
29/04/2020;45;6;FIN;5518050
28/04/2020;119;3;FIN;5518050
27/04/2020;101;4;FIN;5518050
26/04/2020;80;9;FIN;5518050
25/04/2020;111;5;FIN;5518050
24/04/2020;155;23;FIN;5518050
23/04/2020;115;8;FIN;5518050
22/04/2020;146;43;FIN;5518050
21/04/2020;85;4;FIN;5518050
20/04/2020;102;4;FIN;5518050
19/04/2020;192;8;FIN;5518050
18/04/2020;120;7;FIN;5518050
17/04/2020;132;3;FIN;5518050
16/04/2020;76;8;FIN;5518050
15/04/2020;97;5;FIN;5518050
14/04/2020;90;3;FIN;5518050
13/04/2020;69;7;FIN;5518050
12/04/2020;136;1;FIN;5518050
11/04/2020;164;6;FIN;5518050
10/04/2020;118;2;FIN;5518050
09/04/2020;179;6;FIN;5518050
08/04/2020;132;7;FIN;5518050
07/04/2020;249;0;FIN;5518050
06/04/2020;45;2;FIN;5518050
05/04/2020;267;5;FIN;5518050
04/04/2020;97;1;FIN;5518050
03/04/2020;72;2;FIN;5518050
02/04/2020;62;0;FIN;5518050
01/04/2020;71;4;FIN;5518050
31/03/2020;95;2;FIN;5518050
30/03/2020;0;2;FIN;5518050
29/03/2020;193;2;FIN;5518050
28/03/2020;67;3;FIN;5518050
27/03/2020;78;1;FIN;5518050
26/03/2020;88;2;FIN;5518050
25/03/2020;92;0;FIN;5518050
24/03/2020;74;0;FIN;5518050
23/03/2020;105;0;FIN;5518050
22/03/2020;71;1;FIN;5518050
21/03/2020;50;0;FIN;5518050
20/03/2020;31;0;FIN;5518050
19/03/2020;50;0;FIN;5518050
18/03/2020;47;0;FIN;5518050
17/03/2020;5;0;FIN;5518050
16/03/2020;57;0;FIN;5518050
15/03/2020;27;0;FIN;5518050
14/03/2020;28;0;FIN;5518050
